,year_report,month_report,date_report,m_,date_forecast,bank,value
8498,2019,2,2019-03-31,1,2019-03-31,ihs markit,1298.0
8499,2019,2,2019-03-31,1,2019-03-31,deutsche bank,1234.0
8500,2019,2,2019-03-31,1,2019-03-31,liberum capital,1220.77183206107
8501,2019,2,2019-03-31,4,2019-06-30,consensus mean,1293.3729861898164
8502,2019,2,2019-03-31,4,2019-06-30,high,1370.0
8503,2019,2,2019-03-31,4,2019-06-30,low,1220.77183206107
8504,2019,2,2019-03-31,4,2019-06-30,pezco economics,1329.57183643301
8505,2019,2,2019-03-31,4,2019-06-30,moodys analytics,1315.22548902977
8506,2019,2,2019-03-31,4,2019-06-30,jp morgan,1290.0
8507,2019,2,2019-03-31,4,2019-06-30,china intl capital corp,1340.0
8508,2019,2,2019-03-31,4,2019-06-30,macquarie,1275.0
8509,2019,2,2019-03-31,4,2019-06-30,bank of china international,1320.0
8510,2019,2,2019-03-31,4,2019-06-30,abn amro,1313.0
8511,2019,2,2019-03-31,4,2019-06-30,societe generale,1300.0
8512,2019,2,2019-03-31,4,2019-06-30,cibc,1370.0
8513,2019,2,2019-03-31,4,2019-06-30,bnp paribas,1305.0
8514,2019,2,2019-03-31,4,2019-06-30,capital economics,1315.0
8515,2019,2,2019-03-31,4,2019-06-30,citigroup,1325.0
8516,2019,2,2019-03-31,4,2019-06-30,morgan stanley,1280.0
8517,2019,2,2019-03-31,4,2019-06-30,ubs,1250.0
8518,2019,2,2019-03-31,4,2019-06-30,econ intelligence unit,1320.0
8519,2019,2,2019-03-31,4,2019-06-30,standard chartered,1285.0
8520,2019,2,2019-03-31,4,2019-06-30,td economics,1290.0
8521,2019,2,2019-03-31,4,2019-06-30,anz,1305.0
8522,2019,2,2019-03-31,4,2019-06-30,rbc capital markets,1356.0
8523,2019,2,2019-03-31,4,2019-06-30,icbc standard bank,1290.0
8524,2019,2,2019-03-31,4,2019-06-30,scotiabank,1300.0
8525,2019,2,2019-03-31,4,2019-06-30,commonwealth bank,1276.3161903767
8526,2019,2,2019-03-31,4,2019-06-30,banco de credito del peru,1280.0
8527,2019,2,2019-03-31,4,2019-06-30,credit suisse,1270.0
8528,2019,2,2019-03-31,4,2019-06-30,investec,1275.0
8529,2019,2,2019-03-31,4,2019-06-30,australia dept of industry,1268.5
8530,2019,2,2019-03-31,4,2019-06-30,oxford economics,1261.889
8531,2019,2,2019-03-31,4,2019-06-30,bmo,1300.0
8532,2019,2,2019-03-31,4,2019-06-30,euromonitor international,1250.66121017357
8533,2019,2,2019-03-31,4,2019-06-30,ihs markit,1281.0
8534,2019,2,2019-03-31,4,2019-06-30,deutsche bank,1230.0
8535,2019,2,2019-03-31,4,2019-06-30,liberum capital,1220.77183206107
8536,2019,2,2019-03-31,7,2019-09-30,consensus mean,1314.4093895952358
8537,2019,2,2019-03-31,7,2019-09-30,high,1412.19395375068
8538,2019,2,2019-03-31,7,2019-09-30,low,1220.77183206107
8539,2019,2,2019-03-31,7,2019-09-30,pezco economics,1412.19395375068
8540,2019,2,2019-03-31,7,2019-09-30,moodys analytics,1379.46032811016
8541,2019,2,2019-03-31,7,2019-09-30,jp morgan,1346.0
8542,2019,2,2019-03-31,7,2019-09-30,china intl capital corp,1380.0
8543,2019,2,2019-03-31,7,2019-09-30,macquarie,1350.0
8544,2019,2,2019-03-31,7,2019-09-30,bank of china international,1350.0
8545,2019,2,2019-03-31,7,2019-09-30,abn amro,1338.0
8546,2019,2,2019-03-31,7,2019-09-30,societe generale,1350.0
8547,2019,2,2019-03-31,7,2019-09-30,cibc,1370.0
8548,2019,2,2019-03-31,7,2019-09-30,bnp paribas,1345.0
8549,2019,2,2019-03-31,7,2019-09-30,capital economics,1340.0
8550,2019,2,2019-03-31,7,2019-09-30,citigroup,1350.0
8551,2019,2,2019-03-31,7,2019-09-30,morgan stanley,1300.0
8552,2019,2,2019-03-31,7,2019-09-30,ubs,1325.0
8553,2019,2,2019-03-31,7,2019-09-30,econ intelligence unit,1280.0
8554,2019,2,2019-03-31,7,2019-09-30,standard chartered,1310.0
8555,2019,2,2019-03-31,7,2019-09-30,td economics,1300.0
8556,2019,2,2019-03-31,7,2019-09-30,anz,1315.0
8557,2019,2,2019-03-31,7,2019-09-30,rbc capital markets,1359.0
8558,2019,2,2019-03-31,7,2019-09-30,icbc standard bank,1320.0
8559,2019,2,2019-03-31,7,2019-09-30,scotiabank,1300.0
8560,2019,2,2019-03-31,7,2019-09-30,commonwealth bank,1284.28988310917
8561,2019,2,2019-03-31,7,2019-09-30,banco de credito del peru,1285.0
8562,2019,2,2019-03-31,7,2019-09-30,credit suisse,1265.0
8563,2019,2,2019-03-31,7,2019-09-30,investec,1290.0
8564,2019,2,2019-03-31,7,2019-09-30,australia dept of industry,1275.0
8565,2019,2,2019-03-31,7,2019-09-30,oxford economics,1274.508
8566,2019,2,2019-03-31,7,2019-09-30,bmo,1300.0
8567,2019,2,2019-03-31,7,2019-09-30,euromonitor international,1249.87647001646
8568,2019,2,2019-03-31,7,2019-09-30,ihs markit,1267.0
8569,2019,2,2019-03-31,7,2019-09-30,deutsche bank,1230.0
8570,2019,2,2019-03-31,7,2019-09-30,liberum capital,1220.77183206107
8571,2019,2,2019-03-31,10,2019-12-31,consensus mean,1330.58069594189
8572,2019,2,2019-03-31,10,2019-12-31,high,1514.94986990993
8573,2019,2,2019-03-31,10,2019-12-31,low,1220.77183206107
8574,2019,2,2019-03-31,10,2019-12-31,pezco economics,1514.94986990993
8575,2019,2,2019-03-31,10,2019-12-31,moodys analytics,1448.08843339438
8576,2019,2,2019-03-31,10,2019-12-31,jp morgan,1405.0
8577,2019,2,2019-03-31,10,2019-12-31,china intl capital corp,1400.0
8578,2019,2,2019-03-31,10,2019-12-31,macquarie,1400.0
8579,2019,2,2019-03-31,10,2019-12-31,bank of china international,1380.0
8580,2019,2,2019-03-31,10,2019-12-31,abn amro,1375.0
8581,2019,2,2019-03-31,10,2019-12-31,societe generale,1375.0
8582,2019,2,2019-03-31,10,2019-12-31,cibc,1370.0
8583,2019,2,2019-03-31,10,2019-12-31,bnp paribas,1365.0
8584,2019,2,2019-03-31,10,2019-12-31,capital economics,1350.0
8585,2019,2,2019-03-31,10,2019-12-31,citigroup,1350.0
8586,2019,2,2019-03-31,10,2019-12-31,morgan stanley,1350.0
8587,2019,2,2019-03-31,10,2019-12-31,ubs,1350.0
8588,2019,2,2019-03-31,10,2019-12-31,econ intelligence unit,1330.0
8589,2019,2,2019-03-31,10,2019-12-31,standard chartered,1325.0
8590,2019,2,2019-03-31,10,2019-12-31,td economics,1325.0
8591,2019,2,2019-03-31,10,2019-12-31,anz,1320.0
8592,2019,2,2019-03-31,10,2019-12-31,rbc capital markets,1304.0
8593,2019,2,2019-03-31,10,2019-12-31,icbc standard bank,1300.0
8594,2019,2,2019-03-31,10,2019-12-31,scotiabank,1300.0
8595,2019,2,2019-03-31,10,2019-12-31,commonwealth bank,1292.48316253618
8596,2019,2,2019-03-31,10,2019-12-31,banco de credito del peru,1290.0
8597,2019,2,2019-03-31,10,2019-12-31,credit suisse,1290.0
8598,2019,2,2019-03-31,10,2019-12-31,investec,1290.0
8599,2019,2,2019-03-31,10,2019-12-31,australia dept of industry,1285.0
8600,2019,2,2019-03-31,10,2019-12-31,oxford economics,1284.704
8601,2019,2,2019-03-31,10,2019-12-31,bmo,1270.0
8602,2019,2,2019-03-31,10,2019-12-31,euromonitor international,1249.0544923359
8603,2019,2,2019-03-31,10,2019-12-31,ihs markit,1239.53047990303
8604,2019,2,2019-03-31,10,2019-12-31,deutsche bank,1230.0
8605,2019,2,2019-03-31,10,2019-12-31,liberum capital,1220.77183206107
8606,2019,2,2019-03-31,13,2020-03-31,consensus mean,1334.1831866996515
8607,2019,2,2019-03-31,13,2020-03-31,high,1592.67899441127
8608,2019,2,2019-03-31,13,2020-03-31,low,1220.77183206107
8609,2019,2,2019-03-31,13,2020-03-31,pezco economics,1592.67899441127
8610,2019,2,2019-03-31,13,2020-03-31,moodys analytics,1484.65400552119
8611,2019,2,2019-03-31,13,2020-03-31,macquarie,1425.0
8612,2019,2,2019-03-31,13,2020-03-31,abn amro,1413.0
8613,2019,2,2019-03-31,13,2020-03-31,societe generale,1350.0
8614,2019,2,2019-03-31,13,2020-03-31,cibc,1400.0
8615,2019,2,2019-03-31,13,2020-03-31,bnp paribas,1415.0
8616,2019,2,2019-03-31,13,2020-03-31,capital economics,1350.0
8617,2019,2,2019-03-31,13,2020-03-31,citigroup,1365.0
8618,2019,2,2019-03-31,13,2020-03-31,morgan stanley,1320.0
8619,2019,2,2019-03-31,13,2020-03-31,ubs,1350.0
8620,2019,2,2019-03-31,13,2020-03-31,econ intelligence unit,1300.0
8621,2019,2,2019-03-31,13,2020-03-31,standard chartered,1375.0
8622,2019,2,2019-03-31,13,2020-03-31,td economics,1330.0
8623,2019,2,2019-03-31,13,2020-03-31,anz,1325.0
8624,2019,2,2019-03-31,13,2020-03-31,rbc capital markets,1300.0
8625,2019,2,2019-03-31,13,2020-03-31,icbc standard bank,1300.0
8626,2019,2,2019-03-31,13,2020-03-31,scotiabank,1300.0
8627,2019,2,2019-03-31,13,2020-03-31,commonwealth bank,1298.69746691866
8628,2019,2,2019-03-31,13,2020-03-31,banco de credito del peru,1290.0
8629,2019,2,2019-03-31,13,2020-03-31,credit suisse,1300.0
8630,2019,2,2019-03-31,13,2020-03-31,investec,1300.0
8631,2019,2,2019-03-31,13,2020-03-31,australia dept of industry,1299.0
8632,2019,2,2019-03-31,13,2020-03-31,oxford economics,1294.981
8633,2019,2,2019-03-31,13,2020-03-31,bmo,1250.0
8634,2019,2,2019-03-31,13,2020-03-31,euromonitor international,1247.82163767027
8635,2019,2,2019-03-31,13,2020-03-31,ihs markit,1244.70747770743
8636,2019,2,2019-03-31,13,2020-03-31,deutsche bank,1250.0
8637,2019,2,2019-03-31,13,2020-03-31,liberum capital,1220.77183206107
8638,2019,2,2019-03-31,16,2020-06-30,consensus mean,1339.7985304245467
8639,2019,2,2019-03-31,16,2020-06-30,high,1640.90832378625
8640,2019,2,2019-03-31,16,2020-06-30,low,1220.77183206107
8641,2019,2,2019-03-31,16,2020-06-30,pezco economics,1640.90832378625
8642,2019,2,2019-03-31,16,2020-06-30,moodys analytics,1502.74811441702
8643,2019,2,2019-03-31,16,2020-06-30,macquarie,1450.0
8644,2019,2,2019-03-31,16,2020-06-30,abn amro,1438.0
8645,2019,2,2019-03-31,16,2020-06-30,societe generale,1350.0
8646,2019,2,2019-03-31,16,2020-06-30,cibc,1400.0
8647,2019,2,2019-03-31,16,2020-06-30,bnp paribas,1405.0
8648,2019,2,2019-03-31,16,2020-06-30,capital economics,1350.0
8649,2019,2,2019-03-31,16,2020-06-30,citigroup,1365.0
8650,2019,2,2019-03-31,16,2020-06-30,morgan stanley,1300.0
8651,2019,2,2019-03-31,16,2020-06-30,ubs,1300.0
8652,2019,2,2019-03-31,16,2020-06-30,econ intelligence unit,1320.0
8653,2019,2,2019-03-31,16,2020-06-30,standard chartered,1375.0
8654,2019,2,2019-03-31,16,2020-06-30,td economics,1350.0
8655,2019,2,2019-03-31,16,2020-06-30,anz,1352.5
8656,2019,2,2019-03-31,16,2020-06-30,rbc capital markets,1300.0
8657,2019,2,2019-03-31,16,2020-06-30,icbc standard bank,1300.0
8658,2019,2,2019-03-31,16,2020-06-30,scotiabank,1300.0
8659,2019,2,2019-03-31,16,2020-06-30,commonwealth bank,1304.95733391241
8660,2019,2,2019-03-31,16,2020-06-30,banco de credito del peru,1292.0
8661,2019,2,2019-03-31,16,2020-06-30,credit suisse,1300.0
8662,2019,2,2019-03-31,16,2020-06-30,investec,1300.0
8663,2019,2,2019-03-31,16,2020-06-30,australia dept of industry,1303.0
8664,2019,2,2019-03-31,16,2020-06-30,oxford economics,1305.341
8665,2019,2,2019-03-31,16,2020-06-30,bmo,1250.0
8666,2019,2,2019-03-31,16,2020-06-30,euromonitor international,1247.80182295766
8667,2019,2,2019-03-31,16,2020-06-30,ihs markit,1241.12895517743
8668,2019,2,2019-03-31,16,2020-06-30,deutsche bank,1290.0
8669,2019,2,2019-03-31,16,2020-06-30,liberum capital,1220.77183206107
8670,2019,2,2019-03-31,19,2020-09-30,consensus mean,1345.2311244304142
8671,2019,2,2019-03-31,19,2020-09-30,high,1656.78616581805
8672,2019,2,2019-03-31,19,2020-09-30,low,1220.77183206107
8673,2019,2,2019-03-31,19,2020-09-30,pezco economics,1656.78616581805
8674,2019,2,2019-03-31,19,2020-09-30,moodys analytics,1499.02855952258
8675,2019,2,2019-03-31,19,2020-09-30,macquarie,1450.0
8676,2019,2,2019-03-31,19,2020-09-30,abn amro,1463.0
8677,2019,2,2019-03-31,19,2020-09-30,societe generale,1350.0
8678,2019,2,2019-03-31,19,2020-09-30,cibc,1400.0
8679,2019,2,2019-03-31,19,2020-09-30,bnp paribas,1410.0
8680,2019,2,2019-03-31,19,2020-09-30,capital economics,1350.0
8681,2019,2,2019-03-31,19,2020-09-30,citigroup,1375.0
8682,2019,2,2019-03-31,19,2020-09-30,morgan stanley,1280.0
8683,2019,2,2019-03-31,19,2020-09-30,ubs,1325.0
8684,2019,2,2019-03-31,19,2020-09-30,econ intelligence unit,1330.0
8685,2019,2,2019-03-31,19,2020-09-30,standard chartered,1375.0
8686,2019,2,2019-03-31,19,2020-09-30,td economics,1355.0
8687,2019,2,2019-03-31,19,2020-09-30,anz,1387.5
8688,2019,2,2019-03-31,19,2020-09-30,rbc capital markets,1300.0
8689,2019,2,2019-03-31,19,2020-09-30,icbc standard bank,1300.0
8690,2019,2,2019-03-31,19,2020-09-30,scotiabank,1300.0
8691,2019,2,2019-03-31,19,2020-09-30,commonwealth bank,1311.33387164087
8692,2019,2,2019-03-31,19,2020-09-30,banco de credito del peru,1300.0
8693,2019,2,2019-03-31,19,2020-09-30,credit suisse,1300.0
8694,2019,2,2019-03-31,19,2020-09-30,investec,1320.0
8695,2019,2,2019-03-31,19,2020-09-30,australia dept of industry,1313.0
8696,2019,2,2019-03-31,19,2020-09-30,oxford economics,1314.479
8697,2019,2,2019-03-31,19,2020-09-30,bmo,1250.0
8698,2019,2,2019-03-31,19,2020-09-30,euromonitor international,1247.08703623431
8699,2019,2,2019-03-31,19,2020-09-30,ihs markit,1238.71614320513
8700,2019,2,2019-03-31,19,2020-09-30,deutsche bank,1290.0
8701,2019,2,2019-03-31,19,2020-09-30,liberum capital,1220.77183206107
8702,2019,2,2019-03-31,22,2020-12-31,consensus mean,1347.748191172261
8703,2019,2,2019-03-31,22,2020-12-31,high,1656.08946938805
8704,2019,2,2019-03-31,22,2020-12-31,low,1220.77183206107
8705,2019,2,2019-03-31,22,2020-12-31,pezco economics,1656.08946938805
8706,2019,2,2019-03-31,22,2020-12-31,moodys analytics,1490.36506196763
8707,2019,2,2019-03-31,22,2020-12-31,macquarie,1400.0
8708,2019,2,2019-03-31,22,2020-12-31,abn amro,1488.0
8709,2019,2,2019-03-31,22,2020-12-31,societe generale,1350.0
8710,2019,2,2019-03-31,22,2020-12-31,cibc,1400.0
8711,2019,2,2019-03-31,22,2020-12-31,bnp paribas,1425.0
8712,2019,2,2019-03-31,22,2020-12-31,capital economics,1350.0
8713,2019,2,2019-03-31,22,2020-12-31,citigroup,1385.0
8714,2019,2,2019-03-31,22,2020-12-31,morgan stanley,1280.0
8715,2019,2,2019-03-31,22,2020-12-31,ubs,1325.0
8716,2019,2,2019-03-31,22,2020-12-31,econ intelligence unit,1300.0
8717,2019,2,2019-03-31,22,2020-12-31,standard chartered,1375.0
8718,2019,2,2019-03-31,22,2020-12-31,td economics,1365.0
8719,2019,2,2019-03-31,22,2020-12-31,anz,1412.5
8720,2019,2,2019-03-31,22,2020-12-31,rbc capital markets,1300.0
8721,2019,2,2019-03-31,22,2020-12-31,icbc standard bank,1300.0
8722,2019,2,2019-03-31,22,2020-12-31,scotiabank,1300.0
8723,2019,2,2019-03-31,22,2020-12-31,commonwealth bank,1320.5730669561
8724,2019,2,2019-03-31,22,2020-12-31,banco de credito del peru,1305.0
8725,2019,2,2019-03-31,22,2020-12-31,credit suisse,1300.0
8726,2019,2,2019-03-31,22,2020-12-31,investec,1320.0
8727,2019,2,2019-03-31,22,2020-12-31,australia dept of industry,1326.5
8728,2019,2,2019-03-31,22,2020-12-31,oxford economics,1323.68
8729,2019,2,2019-03-31,22,2020-12-31,bmo,1250.0
8730,2019,2,2019-03-31,22,2020-12-31,euromonitor international,1247.20511372325
8731,2019,2,2019-03-31,22,2020-12-31,ihs markit,1239.01299989946
8732,2019,2,2019-03-31,22,2020-12-31,deutsche bank,1330.0
8733,2019,2,2019-03-31,22,2020-12-31,liberum capital,1220.77183206107
8734,2019,3,2019-03-31,3,2019-06-30,consensus mean,1302.1447438961995
8735,2019,3,2019-03-31,3,2019-06-30,high,1370.0
8736,2019,3,2019-03-31,3,2019-06-30,low,1220.77183206107
8737,2019,3,2019-03-31,3,2019-06-30,pezco economics,1329.57183643301
8738,2019,3,2019-03-31,3,2019-06-30,moodys analytics,1352.24572287819
8739,2019,3,2019-03-31,3,2019-06-30,anz,1320.0
8740,2019,3,2019-03-31,3,2019-06-30,macquarie,1275.0
8741,2019,3,2019-03-31,3,2019-06-30,bnp paribas,1305.0
8742,2019,3,2019-03-31,3,2019-06-30,abn amro,1313.0
8743,2019,3,2019-03-31,3,2019-06-30,capital economics,1340.0
8744,2019,3,2019-03-31,3,2019-06-30,cibc,1370.0
8745,2019,3,2019-03-31,3,2019-06-30,societe generale,1325.0
8746,2019,3,2019-03-31,3,2019-06-30,standard chartered,1285.0
8747,2019,3,2019-03-31,3,2019-06-30,td economics,1325.0
8748,2019,3,2019-03-31,3,2019-06-30,citigroup,1325.0
8749,2019,3,2019-03-31,3,2019-06-30,econ intelligence unit,1370.0
8750,2019,3,2019-03-31,3,2019-06-30,ubs,1250.0
8751,2019,3,2019-03-31,3,2019-06-30,oxford economics,1332.672
8752,2019,3,2019-03-31,3,2019-06-30,morgan stanley,1280.0
8753,2019,3,2019-03-31,3,2019-06-30,credit suisse,1270.0
8754,2019,3,2019-03-31,3,2019-06-30,icbc standard bank,1290.0
8755,2019,3,2019-03-31,3,2019-06-30,investec,1275.0
8756,2019,3,2019-03-31,3,2019-06-30,rbc capital markets,1356.0
8757,2019,3,2019-03-31,3,2019-06-30,scotiabank,1300.0
8758,2019,3,2019-03-31,3,2019-06-30,australia dept of industry,1268.5
8759,2019,3,2019-03-31,3,2019-06-30,commonwealth bank,1276.3161903767
8760,2019,3,2019-03-31,3,2019-06-30,banco de credito del peru,1280.0
8761,2019,3,2019-03-31,3,2019-06-30,euromonitor international,1292.37290890474
8762,2019,3,2019-03-31,3,2019-06-30,ihs markit,1305.74708233608
8763,2019,3,2019-03-31,3,2019-06-30,bmo,1300.0
8764,2019,3,2019-03-31,3,2019-06-30,deutsche bank,1230.0
8765,2019,3,2019-03-31,3,2019-06-30,liberum capital,1220.77183206107
8766,2019,3,2019-03-31,6,2019-09-30,consensus mean,1322.3734141492355
8767,2019,3,2019-03-31,6,2019-09-30,high,1415.4070474065
8768,2019,3,2019-03-31,6,2019-09-30,low,1220.77183206107
8769,2019,3,2019-03-31,6,2019-09-30,pezco economics,1412.19395375068
8770,2019,3,2019-03-31,6,2019-09-30,moodys analytics,1415.4070474065
8771,2019,3,2019-03-31,6,2019-09-30,anz,1350.0
8772,2019,3,2019-03-31,6,2019-09-30,macquarie,1350.0
8773,2019,3,2019-03-31,6,2019-09-30,bnp paribas,1345.0
8774,2019,3,2019-03-31,6,2019-09-30,abn amro,1338.0
8775,2019,3,2019-03-31,6,2019-09-30,capital economics,1365.0
8776,2019,3,2019-03-31,6,2019-09-30,cibc,1370.0
8777,2019,3,2019-03-31,6,2019-09-30,societe generale,1350.0
8778,2019,3,2019-03-31,6,2019-09-30,standard chartered,1310.0
8779,2019,3,2019-03-31,6,2019-09-30,td economics,1350.0
8780,2019,3,2019-03-31,6,2019-09-30,citigroup,1350.0
8781,2019,3,2019-03-31,6,2019-09-30,econ intelligence unit,1360.0
8782,2019,3,2019-03-31,6,2019-09-30,ubs,1325.0
8783,2019,3,2019-03-31,6,2019-09-30,oxford economics,1342.0
8784,2019,3,2019-03-31,6,2019-09-30,morgan stanley,1300.0
8785,2019,3,2019-03-31,6,2019-09-30,credit suisse,1265.0
8786,2019,3,2019-03-31,6,2019-09-30,icbc standard bank,1320.0
8787,2019,3,2019-03-31,6,2019-09-30,investec,1290.0
8788,2019,3,2019-03-31,6,2019-09-30,rbc capital markets,1359.0
8789,2019,3,2019-03-31,6,2019-09-30,scotiabank,1300.0
8790,2019,3,2019-03-31,6,2019-09-30,australia dept of industry,1275.0
8791,2019,3,2019-03-31,6,2019-09-30,commonwealth bank,1284.28988310917
8792,2019,3,2019-03-31,6,2019-09-30,banco de credito del peru,1285.0
8793,2019,3,2019-03-31,6,2019-09-30,euromonitor international,1290.82646412021
8794,2019,3,2019-03-31,6,2019-09-30,ihs markit,1296.3398298802
8795,2019,3,2019-03-31,6,2019-09-30,bmo,1300.0
8796,2019,3,2019-03-31,6,2019-09-30,deutsche bank,1230.0
8797,2019,3,2019-03-31,6,2019-09-30,liberum capital,1220.77183206107
8798,2019,3,2019-03-31,9,2019-12-31,consensus mean,1336.3751118852538
8799,2019,3,2019-03-31,9,2019-12-31,high,1514.94986990993
8800,2019,3,2019-03-31,9,2019-12-31,low,1220.77183206107
8801,2019,3,2019-03-31,9,2019-12-31,pezco economics,1514.94986990993
8802,2019,3,2019-03-31,9,2019-12-31,moodys analytics,1483.40582801736
8803,2019,3,2019-03-31,9,2019-12-31,anz,1420.0
8804,2019,3,2019-03-31,9,2019-12-31,macquarie,1400.0
8805,2019,3,2019-03-31,9,2019-12-31,bnp paribas,1365.0
8806,2019,3,2019-03-31,9,2019-12-31,abn amro,1375.0
8807,2019,3,2019-03-31,9,2019-12-31,capital economics,1390.0
8808,2019,3,2019-03-31,9,2019-12-31,cibc,1370.0
8809,2019,3,2019-03-31,9,2019-12-31,societe generale,1375.0
8810,2019,3,2019-03-31,9,2019-12-31,standard chartered,1325.0
8811,2019,3,2019-03-31,9,2019-12-31,td economics,1375.0
8812,2019,3,2019-03-31,9,2019-12-31,citigroup,1350.0
8813,2019,3,2019-03-31,9,2019-12-31,econ intelligence unit,1320.0
8814,2019,3,2019-03-31,9,2019-12-31,ubs,1350.0
8815,2019,3,2019-03-31,9,2019-12-31,oxford economics,1346.026
8816,2019,3,2019-03-31,9,2019-12-31,morgan stanley,1350.0
8817,2019,3,2019-03-31,9,2019-12-31,credit suisse,1290.0
8818,2019,3,2019-03-31,9,2019-12-31,icbc standard bank,1300.0
8819,2019,3,2019-03-31,9,2019-12-31,investec,1290.0
8820,2019,3,2019-03-31,9,2019-12-31,rbc capital markets,1304.0
8821,2019,3,2019-03-31,9,2019-12-31,scotiabank,1300.0
8822,2019,3,2019-03-31,9,2019-12-31,australia dept of industry,1285.0
8823,2019,3,2019-03-31,9,2019-12-31,commonwealth bank,1292.48316253618
8824,2019,3,2019-03-31,9,2019-12-31,banco de credito del peru,1290.0
8825,2019,3,2019-03-31,9,2019-12-31,euromonitor international,1289.24214669442
8826,2019,3,2019-03-31,9,2019-12-31,ihs markit,1283.99940545339
8827,2019,3,2019-03-31,9,2019-12-31,bmo,1270.0
8828,2019,3,2019-03-31,9,2019-12-31,deutsche bank,1230.0
8829,2019,3,2019-03-31,9,2019-12-31,liberum capital,1220.77183206107
8830,2019,3,2019-03-31,12,2020-03-31,consensus mean,1350.3246519325849
8831,2019,3,2019-03-31,12,2020-03-31,high,1592.67899441127
8832,2019,3,2019-03-31,12,2020-03-31,low,1220.77183206107
8833,2019,3,2019-03-31,12,2020-03-31,pezco economics,1592.67899441127
8834,2019,3,2019-03-31,12,2020-03-31,moodys analytics,1518.68926057365
8835,2019,3,2019-03-31,12,2020-03-31,anz,1430.0
8836,2019,3,2019-03-31,12,2020-03-31,macquarie,1425.0
8837,2019,3,2019-03-31,12,2020-03-31,bnp paribas,1415.0
8838,2019,3,2019-03-31,12,2020-03-31,abn amro,1413.0
8839,2019,3,2019-03-31,12,2020-03-31,capital economics,1400.0
8840,2019,3,2019-03-31,12,2020-03-31,cibc,1400.0
8841,2019,3,2019-03-31,12,2020-03-31,societe generale,1400.0
8842,2019,3,2019-03-31,12,2020-03-31,standard chartered,1375.0
8843,2019,3,2019-03-31,12,2020-03-31,td economics,1375.0
8844,2019,3,2019-03-31,12,2020-03-31,citigroup,1365.0
8845,2019,3,2019-03-31,12,2020-03-31,econ intelligence unit,1350.0
8846,2019,3,2019-03-31,12,2020-03-31,ubs,1350.0
8847,2019,3,2019-03-31,12,2020-03-31,oxford economics,1349.348
8848,2019,3,2019-03-31,12,2020-03-31,morgan stanley,1320.0
8849,2019,3,2019-03-31,12,2020-03-31,credit suisse,1300.0
8850,2019,3,2019-03-31,12,2020-03-31,icbc standard bank,1300.0
8851,2019,3,2019-03-31,12,2020-03-31,investec,1300.0
8852,2019,3,2019-03-31,12,2020-03-31,rbc capital markets,1300.0
8853,2019,3,2019-03-31,12,2020-03-31,scotiabank,1300.0
8854,2019,3,2019-03-31,12,2020-03-31,australia dept of industry,1299.0
8855,2019,3,2019-03-31,12,2020-03-31,commonwealth bank,1298.69746691866
8856,2019,3,2019-03-31,12,2020-03-31,banco de credito del peru,1290.0
8857,2019,3,2019-03-31,12,2020-03-31,euromonitor international,1287.23286090312
8858,2019,3,2019-03-31,12,2020-03-31,ihs markit,1284.9964911772
8859,2019,3,2019-03-31,12,2020-03-31,bmo,1250.0
8860,2019,3,2019-03-31,12,2020-03-31,deutsche bank,1250.0
8861,2019,3,2019-03-31,12,2020-03-31,liberum capital,1220.77183206107
8862,2019,3,2019-03-31,15,2020-06-30,consensus mean,1353.702661496005
8863,2019,3,2019-03-31,15,2020-06-30,high,1640.90832378625
8864,2019,3,2019-03-31,15,2020-06-30,low,1220.77183206107
8865,2019,3,2019-03-31,15,2020-06-30,pezco economics,1640.90832378625
8866,2019,3,2019-03-31,15,2020-06-30,moodys analytics,1526.23378580079
8867,2019,3,2019-03-31,15,2020-06-30,anz,1450.0
8868,2019,3,2019-03-31,15,2020-06-30,macquarie,1450.0
8869,2019,3,2019-03-31,15,2020-06-30,bnp paribas,1405.0
8870,2019,3,2019-03-31,15,2020-06-30,abn amro,1438.0
8871,2019,3,2019-03-31,15,2020-06-30,capital economics,1400.0
8872,2019,3,2019-03-31,15,2020-06-30,cibc,1400.0
8873,2019,3,2019-03-31,15,2020-06-30,societe generale,1375.0
8874,2019,3,2019-03-31,15,2020-06-30,standard chartered,1375.0
8875,2019,3,2019-03-31,15,2020-06-30,td economics,1375.0
8876,2019,3,2019-03-31,15,2020-06-30,citigroup,1365.0
8877,2019,3,2019-03-31,15,2020-06-30,econ intelligence unit,1380.0
8878,2019,3,2019-03-31,15,2020-06-30,ubs,1300.0
8879,2019,3,2019-03-31,15,2020-06-30,oxford economics,1352.721
8880,2019,3,2019-03-31,15,2020-06-30,morgan stanley,1300.0
8881,2019,3,2019-03-31,15,2020-06-30,credit suisse,1300.0
8882,2019,3,2019-03-31,15,2020-06-30,icbc standard bank,1300.0
8883,2019,3,2019-03-31,15,2020-06-30,investec,1300.0
8884,2019,3,2019-03-31,15,2020-06-30,rbc capital markets,1300.0
8885,2019,3,2019-03-31,15,2020-06-30,scotiabank,1300.0
8886,2019,3,2019-03-31,15,2020-06-30,australia dept of industry,1303.0
8887,2019,3,2019-03-31,15,2020-06-30,commonwealth bank,1304.95733391241
8888,2019,3,2019-03-31,15,2020-06-30,banco de credito del peru,1292.0
8889,2019,3,2019-03-31,15,2020-06-30,euromonitor international,1286.45859149925
